course_department;course_code;professor;time;course_title;completed;total_enrolled;the_course_content;amount_learned;the_course_as_a_whole;instructors_effectiveness;grading_techniques
NCLIN;416;sheryl rasmussen;wi15;Practicum: Nursing of Families: Childbearing and Childrearing;9;12;NULL;NULL;NULL;4.94;NULL
NCLIN;416;sheryl rasmussen;wi14;Practicum: Nursing of Families: Childbearing and Childrearing;2;6;NULL;4.5;NULL;4.5;NULL
NCLIN;416;virginia turner;wi14;Practicum: Nursing of Families: Childbearing and Childrearing;10;10;NULL;NULL;NULL;4.94;NULL
NCLIN;416;virginia turner;wi15;Practicum: Nursing of Families: Childbearing and Childrearing;6;9;NULL;NULL;NULL;4.9;NULL
NCLIN;416;nancy o'brien-abel;wi15;Practicum: Nursing of Families: Childbearing and Childrearing;12;12;NULL;NULL;NULL;5.0;NULL
NCLIN;416;amelia baisden;wi14;Practicum: Nursing of Families: Childbearing and Childrearing;7;9;NULL;NULL;NULL;4.92;NULL
NCLIN;418;sadak tatiana;au13;Practicum: Psychosocial Nursing;58;72;4.1;4.07;4.17;4.74;4.23
NCLIN;418;kathy kroening;wi14;Practicum: Psychosocial Nursing;52;71;3.98;4.07;3.92;4.36;4.25
NCLIN;418;sadak tatiana;wi15;Practicum: Psychosocial Nursing;50;68;3.98;3.97;3.95;4.54;4.11
NCLIN;418;sadak tatiana;au14;Practicum: Psychosocial Nursing;60;67;4.22;4.25;4.2;4.69;4.39
NCLIN;418;sarah brandler;au14;Practicum: Psychosocial Nursing;13;23;NULL;NULL;NULL;4.69;NULL
NCLIN;418;piruz huda;au13;Practicum: Psychosocial Nursing;3;7;NULL;NULL;NULL;4.75;NULL
NCLIN;418;sarah brandler;wi15;Practicum: Psychosocial Nursing;13;22;NULL;NULL;NULL;4.2;NULL
NCLIN;418;kathy kroening;wi15;Practicum: Psychosocial Nursing;18;22;4.6;4.75;4.5;4.85;4.75
NCLIN;418;piruz huda;au13;Practicum: Psychosocial Nursing;8;8;4.7;4.7;4.83;4.93;4.93
NCLIN;418;kris fincher;wi14;Practicum: Psychosocial Nursing;4;4;NULL;NULL;NULL;3.5;NULL
NCLIN;418;piruz huda;wi15;Practicum: Psychosocial Nursing;12;22;NULL;NULL;NULL;3.5;NULL
NCLIN;418;kara mochan;wi14;Practicum: Psychosocial Nursing;7;8;NULL;NULL;NULL;2.38;NULL
NCLIN;418;kara mochan;au13;Practicum: Psychosocial Nursing;7;11;NULL;NULL;NULL;3.38;NULL
NCLIN;418;kara mochan;wi14;Practicum: Psychosocial Nursing;5;8;NULL;NULL;NULL;3.0;NULL
NCLIN;418;brooke randell;wi14;Practicum: Psychosocial Nursing;7;8;NULL;NULL;NULL;3.33;NULL
NCLIN;418;brooke randell;wi15;Practicum: Psychosocial Nursing;20;24;4.0;4.17;4.0;4.59;4.13
NCLIN;418;jennifer o'hare;wi15;Practicum: Psychosocial Nursing;14;24;3.83;3.93;3.93;4.33;4.17
NCLIN;418;brooke randell;wi14;Practicum: Psychosocial Nursing;7;8;NULL;NULL;NULL;3.67;NULL
NCLIN;418;brooke randell;wi14;Practicum: Psychosocial Nursing;3;8;NULL;NULL;NULL;4.25;NULL
NCLIN;418;sarah williams;wi14;Practicum: Psychosocial Nursing;7;8;NULL;NULL;NULL;5.0;NULL
NCLIN;418;sarah williams;wi14;Practicum: Psychosocial Nursing;8;8;NULL;NULL;NULL;5.0;NULL
NCLIN;418;nancy turner;wi14;Practicum: Psychosocial Nursing;3;4;NULL;NULL;NULL;2.25;NULL
NCLIN;418;nancy turner;wi14;Practicum: Psychosocial Nursing;3;3;NULL;NULL;NULL;4.25;NULL
NCLIN;418;brooke randell;au13;Practicum: Psychosocial Nursing;7;8;3.75;4.13;3.75;4.0;3.88
NCLIN;418;brooke randell;au14;Practicum: Psychosocial Nursing;24;24;NULL;NULL;NULL;4.78;NULL
NCLIN;418;brooke randell;au13;Practicum: Psychosocial Nursing;8;8;4.25;4.25;4.25;4.63;4.5
NCLIN;418;sarah williams;au13;Practicum: Psychosocial Nursing;9;10;4.25;4.6;4.25;4.94;4.6
NCLIN;418;piruz huda;au14;Practicum: Psychosocial Nursing;14;20;NULL;NULL;NULL;4.63;NULL
NCLIN;418;sarah williams;au13;Practicum: Psychosocial Nursing;10;10;4.5;4.5;4.5;4.94;4.94
NCLIN;418;kara mochan;au13;Practicum: Psychosocial Nursing;2;2;NULL;NULL;NULL;3.0;NULL
NCLIN;500;sharon wilson;su13;Comprehensive Health Assessment;8;22;NULL;4.25;NULL;3.83;NULL
NCLIN;500;phyllis christianson;au14;Comprehensive Health Assessment;43;71;4.45;4.48;4.33;4.29;4.52
NCLIN;500;sharon wilson;su13;Comprehensive Health Assessment;4;22;NULL;4.5;NULL;4.83;NULL
NCLIN;500;melanie summerour;au13;Comprehensive Health Assessment;5;8;NULL;4.25;NULL;4.33;NULL
NCLIN;500;eunjung kim;au14;Comprehensive Health Assessment;9;9;3.4;4.25;3.63;3.4;4.25
NCLIN;500;sharon wilson;su13;Comprehensive Health Assessment;6;22;NULL;4.5;NULL;4.17;NULL
NCLIN;501;kathleen leach;su13;Diagnostic Health Assessment;3;4;4.75;4.75;4.75;4.75;4.75
NCLIN;501;ira kantrowitz-gordon;au13;Diagnostic Health Assessment;5;7;4.0;3.75;4.0;4.0;3.75
NCLIN;501;ira kantrowitz-gordon;au14;Diagnostic Health Assessment;9;10;4.0;4.83;4.08;4.75;4.83
NCLIN;502;jennifer sonney;wi15;Pediatric Diagnostic Health Assessment;6;9;NULL;4.75;NULL;5.0;NULL
NCLIN;502;gail kieckhefer;wi15;Pediatric Diagnostic Health Assessment;5;9;NULL;5.0;NULL;5.0;NULL
NCLIN;505;phyllis christianson;wi15;Diagnostic Management and Decision Making;10;18;4.0;4.0;4.07;4.1;4.17
NCLIN;512;judy lazarus;sp15;Advanced Practicum in Family and Child Nursing I;2;5;4.5;4.5;4.5;4.5;4.5
NCLIN;512;ira kantrowitz-gordon;sp14;Advanced Practicum in Family and Child Nursing I;6;6;NULL;NULL;NULL;4.25;NULL
NCLIN;512;molly altman;au13;Advanced Practicum in Family and Child Nursing I;8;11;4.3;4.7;4.3;4.25;4.3
NCLIN;512;judy lazarus;au14;Advanced Practicum in Family and Child Nursing I;5;6;3.75;4.0;4.0;4.0;3.88
NCLIN;512;yvonne griffin;au14;Advanced Practicum in Family and Child Nursing I;2;6;4.0;4.0;4.0;4.5;4.0
NCLIN;512;jennifer sonney;sp14;Advanced Practicum in Family and Child Nursing I;6;7;4.9;4.9;5.0;4.9;5.0
NCLIN;512;jennifer sonney;wi14;Advanced Practicum in Family and Child Nursing I;10;10;4.88;4.94;4.88;4.88;4.94
NCLIN;512;molly altman;sp14;Advanced Practicum in Family and Child Nursing I;11;11;4.0;4.4;4.25;4.0;4.25
NCLIN;512;jennifer sonney;au13;Advanced Practicum in Family and Child Nursing I;10;10;5.0;5.0;5.0;5.0;5.0
NCLIN;512;judy lazarus;wi14;Advanced Practicum in Family and Child Nursing I;16;17;3.25;3.67;3.75;4.0;4.1
NCLIN;512;yvonne griffin;wi15;Advanced Practicum in Family and Child Nursing I;4;5;4.0;3.5;3.83;4.5;3.75
NCLIN;512;judy lazarus;wi15;Advanced Practicum in Family and Child Nursing I;1;5;4.0;3.0;4.0;4.0;3.0
NCLIN;512;ira kantrowitz-gordon;sp13;Advanced Practicum in Family and Child Nursing I;8;10;4.7;4.7;4.63;4.7;4.7
NCLIN;515;ramona zuill;wi14;NULL;1;8;4.0;4.0;4.0;4.0;4.0
NCLIN;515;shwu-shin hou;wi14;NULL;4;8;3.0;3.0;2.5;3.0;3.0
NCLIN;516;patricia betrus;sp15;Advanced Clinical Practicum I;4;7;4.5;4.5;4.5;4.5;4.5
NCLIN;516;melanie summerour;sp15;Advanced Clinical Practicum I;5;8;4.67;4.88;4.67;4.88;4.88
NCLIN;516;renee cantarini;sp15;Advanced Clinical Practicum I;5;7;4.0;4.25;4.13;4.67;4.67
NCLIN;516;kristen childress;sp15;Advanced Clinical Practicum I;7;8;4.33;4.2;4.63;4.8;4.63
NCLIN;516;paula ruedebusch;sp15;Advanced Clinical Practicum I;6;8;3.83;4.0;3.83;3.83;3.5
NCLIN;516;yvonne griffin;sp15;Advanced Clinical Practicum I;3;5;4.25;4.25;4.25;4.0;4.0
NCLIN;516;judy lazarus;sp15;Advanced Clinical Practicum I;5;5;4.25;4.67;4.33;4.0;4.67
NCLIN;516;phyllis christianson;sp15;Advanced Clinical Practicum I;5;8;4.67;4.5;4.67;4.67;4.83
NCLIN;516;kumhee ro;sp15;Advanced Clinical Practicum I;6;9;4.0;4.25;4.0;4.5;4.17
NCLIN;520;renee cantarini;au14;Clinical Reasoning and Assessment Across the Lifespan;7;8;NULL;NULL;NULL;4.8;NULL
NCLIN;520;kristen childress;au14;Clinical Reasoning and Assessment Across the Lifespan;7;8;NULL;NULL;NULL;4.8;NULL
NCLIN;520;kathleen leach;au14;Clinical Reasoning and Assessment Across the Lifespan;9;8;NULL;NULL;NULL;4.75;NULL
NCLIN;533;noel chrisman;wi15;Advanced Practice in Community Health Systems Nursing: Culture;7;8;4.38;4.13;4.38;4.63;4.63
NCLIN;534;carolyn strickland;sp13;Advanced Practice in Community Health Systems Nursing: Assessment;9;11;3.38;3.33;4.0;4.33;3.88
NCLIN;541;monica jarrett;sp14;Advanced Practice Specialist Clinical Practicum;4;4;5.0;5.0;5.0;5.0;5.0
NCLIN;543;betty gallucci;au13;Advanced Practice Specialist Clinical Practicum III;4;4;4.83;4.83;4.83;4.83;4.5
NCLIN;544;gaylene altman;wi14;Advanced Practice Specialist Clinical Practicum IV;3;3;NULL;NULL;NULL;0.75;NULL
NCLIN;549;kumhee ro;sp13;Nurse Practitioner Clinical Practicum I: Adults/Older Adults;11;11;3.88;3.83;4.0;4.33;4.0
NCLIN;550;phyllis christianson;su14;Nurse Practitioner Clinical Practicum II: Adults/Older Adults;4;7;4.0;4.83;4.5;4.83;4.0
NCLIN;550;kumhee ro;su13;Nurse Practitioner Clinical Practicum II: Adults/Older Adults;9;10;3.67;3.88;4.0;3.67;3.88
NCLIN;551;phyllis christianson;au13;Advanced Practice Nursing Clinical Practicum III: Adults/Older Adults;8;12;4.0;4.17;4.1;4.63;4.3
NCLIN;551;phyllis christianson;au14;Advanced Practice Nursing Clinical Practicum III: Adults/Older Adults;4;7;4.17;4.17;4.17;4.5;4.17
NCLIN;551;kumhee ro;au13;Advanced Practice Nursing Clinical Practicum III: Adults/Older Adults;7;9;4.33;4.38;4.33;4.33;4.33
NCLIN;552;phyllis christianson;wi14;Nurse Practitioner Clinical Practicum IV: Adults/Older Adults;8;12;3.25;3.5;3.5;4.0;4.5
NCLIN;552;phyllis christianson;wi15;Nurse Practitioner Clinical Practicum IV: Adults/Older Adults;4;6;4.5;4.17;4.5;4.83;4.17
NCLIN;552;kumhee ro;wi14;Nurse Practitioner Clinical Practicum IV: Adults/Older Adults;8;9;4.7;4.25;4.5;4.7;4.7
NCLIN;557;valerie wegermann;sp13;NULL;12;12;4.95;5.0;4.9;4.95;4.9
NCLIN;557;phyllis zimmer;sp13;NULL;1;2;NULL;NULL;NULL;5.0;NULL
NCLIN;557;christine hoyle;sp13;NULL;1;1;NULL;NULL;NULL;5.0;NULL
NCLIN;557;kathleen leach;sp13;NULL;1;2;NULL;NULL;NULL;5.0;NULL
NCLIN;557;kathleen g leach;sp13;NULL;10;12;4.94;4.94;4.94;4.94;4.94
NCLIN;557;phyllis a zimmer;sp13;NULL;3;12;NULL;NULL;NULL;5.0;NULL
NCLIN;559;kathleen leach;au13;NULL;11;12;4.95;4.89;4.95;5.0;5.0
NCLIN;559;kristen childress;au13;NULL;1;1;NULL;NULL;NULL;5.0;NULL
NCLIN;559;mary ann draye;au13;NULL;1;1;NULL;NULL;NULL;5.0;NULL
NCLIN;559;gail johnson;au13;NULL;1;1;NULL;NULL;NULL;5.0;NULL
NCLIN;559;chris hoyle;au13;NULL;1;1;NULL;NULL;NULL;5.0;NULL
NCLIN;559;phyllis zimmer;au13;NULL;2;2;NULL;NULL;NULL;5.0;NULL
NCLIN;560;gail johnson;sp13;NULL;1;2;NULL;NULL;NULL;3.0;NULL
NCLIN;560;gail c johnson;sp13;NULL;11;15;4.58;4.2;4.58;4.42;4.5
NCLIN;560;marilynn l albert;sp13;NULL;1;1;NULL;NULL;NULL;4.0;NULL
NCLIN;560;gail johnson;wi14;NULL;12;12;4.83;4.83;4.95;5.0;4.83
NCLIN;560;molly lanegraff;sp13;NULL;2;2;NULL;NULL;NULL;3.0;NULL
NCLIN;560;phyllis a zimmer;sp13;NULL;4;12;NULL;NULL;NULL;3.17;NULL
NCLIN;560;gail johnson;sp14;NULL;11;12;4.81;4.71;4.81;4.89;4.81
NCLIN;566;jean tang;au14;Advanced Clinical Practicum in Psychosocial Nursing;4;7;4.5;4.5;4.5;5.0;5.0
NCLIN;566;shawn elmore;sp14;Advanced Clinical Practicum in Psychosocial Nursing;4;7;5.0;4.83;5.0;5.0;4.83
NCLIN;566;shawn elmore;sp13;Advanced Clinical Practicum in Psychosocial Nursing;4;11;4.5;4.5;4.5;4.5;4.5
NCLIN;566;elaine walsh;wi14;Advanced Clinical Practicum in Psychosocial Nursing;7;11;4.92;4.92;4.92;5.0;4.92
NCLIN;566;shawn elmore;au13;Advanced Clinical Practicum in Psychosocial Nursing;6;11;4.1;4.1;4.1;4.75;4.25
NCLIN;566;yoriko kozuki;wi15;Advanced Clinical Practicum in Psychosocial Nursing;3;4;4.75;4.75;4.75;4.75;4.75
NCLIN;566;patricia betrus;su13;Advanced Clinical Practicum in Psychosocial Nursing;4;11;4.0;4.17;4.17;4.5;4.0
NCLIN;566;jean tang;au13;Advanced Clinical Practicum in Psychosocial Nursing;10;10;4.67;4.79;4.79;4.94;4.79
NCLIN;566;patricia betrus;sp13;Advanced Clinical Practicum in Psychosocial Nursing;3;12;4.0;3.75;4.25;4.0;4.25
NCLIN;567;mary draye;au14;Advanced Practice Clinical Practicum;10;12;4.94;5.0;5.0;5.0;5.0
NCLIN;567;christine hoyle;sp14;Advanced Practice Clinical Practicum;5;8;3.13;2.5;3.0;3.0;3.17
NCLIN;567;mary draye;au13;Advanced Practice Clinical Practicum;11;13;4.13;3.75;4.2;4.81;4.33
NCLIN;567;mary draye;su13;Advanced Practice Clinical Practicum;10;10;3.5;3.5;3.5;4.17;4.0
NCLIN;798;christine hoyle;au13;Tripartite Immersion Practicum;8;9;3.17;3.0;3.25;3.0;3.5
NCLIN;798;terri wolber;au14;Tripartite Immersion Practicum;26;32;3.5;3.77;3.37;4.5;4.0
NCLIN;798;terri wolber;wi15;Tripartite Immersion Practicum;13;19;3.88;4.0;4.0;3.92;4.38
NCLIN;798;christine hoyle;wi14;Tripartite Immersion Practicum;15;23;3.4;3.7;3.6;4.0;3.9
NCLIN;798;christine hoyle;sp13;Tripartite Immersion Practicum;9;9;4.13;4.5;4.38;4.6;4.75
NCLIN;798;eunjung kim;sp14;Tripartite Immersion Practicum;13;17;3.38;3.25;3.33;3.33;3.7
NEARE;210;hamza zafer;au13;NULL;76;114;4.81;4.78;4.88;4.92;4.83
NEARE;212;hamza zafer;wi14;NULL;78;109;4.69;4.59;4.75;4.7;4.67
NEARE;220;gary martin;su14;NULL;5;7;5.0;5.0;5.0;4.88;5.0
NEARE;220;gary martin;au14;NULL;22;60;4.71;4.58;4.77;4.81;4.92
NEARE;240;gary martin;su14;NULL;8;10;4.7;4.83;4.83;5.0;4.7
NEARE;240;gary martin;au13;NULL;36;79;4.81;4.68;4.81;4.86;4.83
NEARE;242;selim kuru;sp15;NULL;6;17;4.5;4.67;4.5;4.17;4.0
NEARE;253;samad alavi;sp14;NULL;35;50;4.29;4.29;4.31;4.45;3.87
NEARE;253;samad alavi;sp15;NULL;15;24;4.72;4.92;4.56;4.67;4.72
NEARE;260;gary martin;wi15;NULL;20;45;4.79;4.73;4.91;4.94;4.59
NEARE;296;stephanie selover;au14;Special Studies in Near Eastern Languages and Civilizat ion;12;15;4.5;4.75;4.5;4.5;4.75
NEARE;296;stephanie selover;wi15;Special Studies in Near Eastern Languages and Civilizat ion;7;11;4.25;4.63;4.63;4.8;4.63
NEARE;320;samad alavi;wi15;Prayer and Poetry in the Jewish and Islamic Traditions;12;21;4.75;4.75;4.64;4.75;4.64
NEARE;320;naomi sokoloff;wi15;Prayer and Poetry in the Jewish and Islamic Traditions;9;21;4.4;4.7;4.86;4.75;4.5
NEARE;335;hussein elkhafaifi;wi15;Language Conflict and Identity in the Middle East and North Africa;20;27;4.67;4.67;4.67;4.83;4.83
NEARE;364;talant mawkanuli;su14;NULL;4;4;4.5;4.5;4.5;4.83;4.5
NEARE;364;talant mawkanuli;su13;NULL;4;4;5.0;5.0;5.0;4.83;5.0
NEARE;403;terri deyoung;wi14;NULL;4;5;4.0;4.0;4.0;4.0;4.83
NEARE;404;hussein elkhafaifi;sp14;NULL;15;26;4.67;4.75;4.56;4.33;4.82
NEARE;414;hamza zafer;au13;NULL;18;28;4.94;4.81;4.94;4.9;4.9
NEARE;415;hamza zafer;sp14;NULL;16;25;4.83;4.77;4.77;4.77;4.77
NEARE;423;samad alavi;au13;NULL;11;14;3.63;3.67;3.4;4.13;3.2
NEARE;426;samad alavi;wi14;NULL;3;5;5.0;5.0;5.0;5.0;4.75
NEARE;453;gary martin;wi14;NULL;15;26;4.67;4.56;4.56;4.75;4.82
NEARE;454;gary martin;sp14;NULL;16;31;4.93;4.97;4.88;4.97;5.0
NEARE;457;gary martin;sp13;Turkic Linguistics;20;45;4.33;4.59;4.5;4.59;4.83
NEARE;472;talant mawkanuli;wi14;NULL;6;9;4.5;4.75;4.75;4.5;4.5
NEARE;472;talant mawkanuli;sp15;NULL;10;10;4.79;4.67;4.79;4.94;4.3
NEARE;491;selim kuru;wi15;Senior Seminar in Near Eastern Languages and Civilization;4;5;4.5;4.83;4.5;4.83;4.83
NEARE;496;ilse cirtautas;sp14;Advanced Studies in Near Eastern Languages and Civilization;5;6;5.0;4.88;5.0;5.0;4.88
NEARE;496;hussein elkhafaifi;sp13;Advanced Studies in Near Eastern Languages and Civilization;8;10;4.5;4.38;4.0;4.0;4.83
NEARE;496;talant mawkanuli;au13;Advanced Studies in Near Eastern Languages and Civilization;2;7;3.0;2.0;2.0;1.0;1.0
NEARE;496;hamza zafer;wi15;Advanced Studies in Near Eastern Languages and Civilization;18;33;4.5;4.6;4.5;4.81;4.33
NEARE;496;talant mawkanuli;su14;Advanced Studies in Near Eastern Languages and Civilization;4;4;5.0;5.0;5.0;5.0;5.0
NEARE;496;talant mawkanuli;su13;Advanced Studies in Near Eastern Languages and Civilization;6;6;4.0;4.0;4.0;4.0;4.67
NEARE;496;terri deyoung;wi15;Advanced Studies in Near Eastern Languages and Civilization;5;5;4.67;4.88;4.88;4.88;5.0
NEARE;498;hamza zafer;sp14;Senior Essay;5;13;5.0;5.0;5.0;5.0;5.0
NEARE;595;hussein elkhafaifi;au14;NULL;4;4;5.0;5.0;5.0;5.0;5.0
NEARE;595;hussein elkhafaifi;au13;NULL;3;3;5.0;5.0;5.0;4.75;5.0
NEARE;596;hussein elkhafaifi;sp13;Special Studies in Near Eastern Languages and Civilization;5;6;4.67;4.67;4.0;4.67;4.67
NETDEV;810;kevin ingalls;sp14;NULL;5;0;4.67;4.33;4.33;4.67;4.25
NETDEV;810;kevin ingalls;wi14;NULL;8;13;4.25;4.63;4.5;4.7;4.63
NETDEV;810;kevin ingalls;au13;NULL;11;18;4.0;4.2;3.92;4.13;4.17
NETDEV;811;randal root;sp14;NULL;4;0;4.5;4.17;4.17;3.5;4.5
NETDEV;811;randal root;wi14;NULL;9;15;4.38;4.13;4.2;4.6;4.0
NETDEV;811;randal root;su14;NULL;2;3;4.5;5.0;4.5;4.5;4.0
NETDEV;812;david figge;sp14;NULL;6;0;4.0;4.0;4.5;4.5;4.5
NETDEV;812;david figge;su14;NULL;1;2;5.0;4.0;5.0;5.0;3.0
NETENG;110;james farricker;sp13;NULL;18;22;4.75;4.56;4.81;4.86;4.6
NETENG;450;krishna mahadevan;au13;NULL;12;15;3.83;3.5;3.88;3.83;3.13
NETENG;460;krishna mahadevan;wi14;NULL;7;8;2.75;2.67;3.0;3.25;2.0
NETENGR;470;scott wolfe;sp14;NULL;7;0;4.0;4.33;4.13;4.0;3.75
NME;220;rene overney;sp13;Introduction to Molecular and Nanoscale Principles;57;80;4.28;4.0;4.36;4.61;4.52
NME;220;james carothers;sp15;Introduction to Molecular and Nanoscale Principles;38;50;3.0;3.0;2.9;2.59;2.83
NME;220;james carothers;sp14;Introduction to Molecular and Nanoscale Principles;61;72;3.4;3.26;3.31;3.26;3.21
NME;220;james carothers;sp15;Introduction to Molecular and Nanoscale Principles;5;12;NULL;3.13;NULL;2.75;NULL
NMETH;403;helen buckland;su14;Introduction to Research in Nursing;20;47;3.79;4.08;4.0;4.79;4.79
NMETH;403;mrebecca o'connor;wi14;Introduction to Research in Nursing;58;96;2.63;2.71;2.5;3.36;3.36
NMETH;403;helen buckland;su13;Introduction to Research in Nursing;18;45;3.9;3.83;4.2;4.75;4.23
NMETH;403;m.rebecca o'connor;wi15;Introduction to Research in Nursing;78;90;3.39;3.48;3.59;4.25;4.3
NMETH;403;elena bosque;wi14;Introduction to Research in Nursing;59;96;2.78;2.4;2.34;2.3;3.3
NMETH;520;rebecca hills;sp15;Scholarly Inquiry for Nursing Practice;19;22;4.4;NULL;4.29;NULL;4.64
NMETH;520;john gennari;sp14;Scholarly Inquiry for Nursing Practice;13;17;3.38;NULL;3.8;NULL;2.33
NMETH;523;rebecca hills;au14;Project Management and System Analysis for Health Informatics;10;13;4.25;NULL;4.67;NULL;4.67
NMETH;524;ari pollack;wi15;Healthcare Information Systems and the Electronic Health Records;21;25;4.22;NULL;4.22;NULL;4.43
NMETH;524;ari pollack;wi14;Healthcare Information Systems and the Electronic Health Records;18;22;4.23;NULL;4.28;NULL;4.65
NMETH;524;ari pollack;wi14;Healthcare Information Systems and the Electronic Health Records;2;2;3.5;NULL;3.0;NULL;3.5
NMETH;526;jan flowers;sp15;Patient-Centered Interactive Health Communication Technologies;7;16;3.25;NULL;3.67;NULL;2.75
NMETH;526;bill lober;sp14;Patient-Centered Interactive Health Communication Technologies;22;24;4.38;NULL;4.17;NULL;3.38
NMETH;527;david masuda;au14;Introduction to Health Informatics and Systems Thinking;24;28;4.58;NULL;4.25;NULL;4.21
NMETH;528;meliha yetisgen;wi15;Computing Concepts: From Theory to Application;15;20;4.38;NULL;4.0;NULL;4.56
NMETH;528;meliha yetisgen;wi14;Computing Concepts: From Theory to Application;19;21;4.25;NULL;4.33;NULL;4.71
NMETH;529;meliha yetisgen;sp15;Database Concepts and Applications in Clinical Informatics;12;20;3.5;NULL;3.5;NULL;4.0
NMETH;529;meliha yetisgen;sp14;Database Concepts and Applications in Clinical Informatics;19;21;4.25;NULL;4.08;NULL;4.31
NMETH;530;margaret heitkemper;su13;Proposal and Project Development;9;9;4.08;4.2;4.2;4.75;3.67
NMETH;530;basia belza;sp15;Proposal and Project Development;12;12;4.75;4.83;4.64;4.5;4.64
NMETH;530;rebecca hills;su14;Proposal and Project Development;11;16;4.71;NULL;4.58;NULL;4.89
NMETH;533;cynthia dougherty;sp15;Appraisal and Translation of Evidence for Practice;70;98;4.08;4.05;4.03;3.79;3.56
NMETH;533;cynthia dougherty;sp14;Appraisal and Translation of Evidence for Practice;112;125;3.21;3.18;3.09;2.92;2.19
NMETH;533;bridges elizabeth;sp15;Appraisal and Translation of Evidence for Practice;75;98;4.05;4.1;3.98;4.63;4.0
NMETH;534;frances lewis;sp13;NULL;24;57;2.88;2.58;2.43;3.0;3.0
NMETH;534;elena bosque;sp13;NULL;17;57;2.8;2.79;2.6;2.83;2.8
NMETH;535;kerryn reding;wi14;Nursing Inquiry to Support Evidence-Based Practice;66;73;3.94;4.29;3.91;4.76;4.03
NMETH;535;teresa ward;wi14;Nursing Inquiry to Support Evidence-Based Practice;66;73;3.97;4.31;3.97;4.61;4.0
NMETH;535;barbara cochrane;wi14;Nursing Inquiry to Support Evidence-Based Practice;66;73;3.94;4.08;3.92;4.0;4.0
NMETH;535;shervin churchill;wi14;Nursing Inquiry to Support Evidence-Based Practice;64;73;3.92;4.04;3.92;3.75;3.95
NMETH;535;teresa ward;wi15;Nursing Inquiry to Support Evidence-Based Practice;85;95;3.58;3.68;3.63;3.98;3.46
NMETH;535;barbara cochrane;wi15;Nursing Inquiry to Support Evidence-Based Practice;83;95;3.55;3.74;3.66;3.81;3.65
NMETH;536;elaine walsh;sp14;Methods of Program Evaluation and Quality Improvement;99;122;3.95;4.07;3.97;4.55;4.34
NMETH;536;monica jarrett;sp14;Methods of Program Evaluation and Quality Improvement;95;122;3.91;4.0;3.93;4.37;4.13
NMETH;536;monica jarrett;sp15;Methods of Program Evaluation and Quality Improvement;71;96;3.36;3.27;3.4;3.67;3.69
NMETH;536;elaine walsh;sp15;Methods of Program Evaluation and Quality Improvement;77;96;3.37;3.38;3.36;3.96;3.83
NMETH;579;linda teri;sp13;Research Design and Methods in Nursing Science;11;13;4.71;4.71;4.58;4.58;4.71
NMETH;579;linda teri;sp15;Research Design and Methods in Nursing Science;10;11;4.67;4.67;4.67;4.5;4.67
NMETH;579;linda teri;sp14;Research Design and Methods in Nursing Science;12;13;3.33;3.13;3.1;2.83;3.25
NMETH;580;nancy woods;wi14;Methodological Perspectives in Nursing Inquiry;10;12;4.67;4.75;4.67;4.67;4.6
NMETH;580;marjorie desrosier;wi14;Methodological Perspectives in Nursing Inquiry;11;12;4.58;4.79;4.58;4.58;4.79
NMETH;580;nancy woods;wi15;Methodological Perspectives in Nursing Inquiry;12;12;4.9;4.9;4.9;4.9;4.9
NMETH;580;marjorie desrosier;wi15;Methodological Perspectives in Nursing Inquiry;11;12;4.89;4.89;4.89;4.81;4.81
NMETH;584;margaret heitkemper;sp14;Methods: Physiologic Measures;7;9;4.8;4.92;5.0;4.92;4.92
NMETH;587;carole hooven;wi14;Methods of Theory Testing: Causal Modeling with Path Analysis and Structural Equation Modeling;10;12;3.5;3.83;3.9;3.17;3.83
NMETH;590;doris boutain;wi15;Special Topics in Nursing Research;8;14;4.83;4.83;4.83;4.83;4.83
NMETH;591;frances lewis;au13;The Science of Therapeutics: Design and Outcomes;12;13;4.75;4.81;4.83;4.83;4.5
NMETH;591;frances lewis;au14;The Science of Therapeutics: Design and Outcomes;9;11;4.13;4.33;4.13;4.13;4.13
NORW;101;kyle korynta;au13;Elementary Norwegian;11;14;4.29;4.4;4.42;4.29;4.25
NORW;101;janneke petersen;au14;Elementary Norwegian;18;23;4.9;4.9;4.9;4.9;4.81
NORW;101;kyle korynta;au13;Elementary Norwegian;15;18;4.75;4.82;4.75;4.75;4.67
NORW;102;kyle korynta;wi14;Elementary Norwegian;18;24;4.6;4.39;4.5;4.39;4.5
NORW;102;janneke petersen;wi15;Elementary Norwegian;12;19;4.95;4.9;4.95;4.95;4.9
NORW;103;kyle korynta;sp14;Elementary Norwegian;17;19;4.65;4.79;4.65;4.65;4.73
NORW;103;janneke petersen;sp15;Elementary Norwegian;16;18;4.97;4.97;4.93;4.88;4.97
NORW;103;anna ruhl;sp13;Elementary Norwegian;9;14;4.75;4.75;4.75;4.94;4.86
NORW;201;heather short;au13;Second-Year Norwegian;5;6;4.25;4.67;4.67;4.67;4.0
NORW;201;heather short;au14;Second-Year Norwegian;5;13;4.67;4.67;4.67;4.67;4.67
NORW;202;heather short;wi14;Second-Year Norwegian;6;6;4.5;4.75;4.75;4.75;4.5
NORW;203;kyle korynta;sp15;Second-Year Norwegian;7;15;4.92;4.8;4.92;4.8;4.8
